,country,year,co2_per_capita,share_global_co2,share_global_cement_co2,consumption_co2_per_capita
2055,South Korea,1920,0.004,0.001,0.0,
2056,South Korea,1921,0.004,0.001,0.0,
2057,South Korea,1922,0.004,0.001,0.0,
2058,South Korea,1923,0.005,0.001,0.0,
2059,South Korea,1924,0.005,0.002,0.0,
2060,South Korea,1925,0.007,0.002,0.0,
2061,South Korea,1926,0.008,0.003,0.0,
2062,South Korea,1927,0.008,0.002,0.0,
2063,South Korea,1928,0.009,0.003,0.0,
2064,South Korea,1929,0.01,0.003,0.0,
2065,South Korea,1930,0.01,0.003,0.0,
2066,South Korea,1931,0.01,0.004,0.0,
2067,South Korea,1932,0.012,0.005,0.0,
2068,South Korea,1933,0.014,0.005,0.0,
2069,South Korea,1934,0.018,0.007,0.02,
2070,South Korea,1935,0.021,0.007,0.038,
2071,South Korea,1936,0.024,0.008,0.038,
2072,South Korea,1937,0.025,0.008,0.042,
2073,South Korea,1938,0.034,0.011,0.0,
2074,South Korea,1939,0.043,0.014,0.087,
2075,South Korea,1940,0.055,0.017,0.0,
2076,South Korea,1941,0.06,0.018,0.079,
2077,South Korea,1942,0.064,0.02,0.08,
2078,South Korea,1943,0.06,0.019,0.104,
2079,South Korea,1944,0.062,0.02,0.115,
2080,South Korea,1945,0.0,0.0,0.016,
2081,South Korea,1946,0.028,0.011,0.01,
2082,South Korea,1947,0.051,0.017,0.017,
2083,South Korea,1948,0.091,0.031,0.014,
2084,South Korea,1949,0.116,0.041,0.019,
2085,South Korea,1950,0.109,0.036,0.011,
2086,South Korea,1951,0.145,0.046,0.005,
2087,South Korea,1952,0.17,0.054,0.022,
2088,South Korea,1953,0.225,0.071,0.024,
2089,South Korea,1954,0.241,0.076,0.03,
2090,South Korea,1955,0.292,0.087,0.027,
2091,South Korea,1956,0.332,0.095,0.019,
2092,South Korea,1957,0.35,0.1,0.039,
2093,South Korea,1958,0.371,0.107,0.112,
2094,South Korea,1959,0.448,0.127,0.123,
2095,South Korea,1960,0.486,0.134,0.136,
2096,South Korea,1961,0.544,0.153,0.157,
2097,South Korea,1962,0.634,0.177,0.22,
2098,South Korea,1963,0.756,0.205,0.207,
2099,South Korea,1964,0.777,0.205,0.298,
2100,South Korea,1965,0.856,0.221,0.368,
2101,South Korea,1966,1.005,0.253,0.399,
2102,South Korea,1967,1.15,0.287,0.503,
2103,South Korea,1968,1.191,0.288,0.692,
2104,South Korea,1969,1.331,0.308,0.882,
2105,South Korea,1970,1.648,0.361,0.998,
2106,South Korea,1971,1.758,0.378,1.118,
2107,South Korea,1972,1.773,0.371,0.992,
2108,South Korea,1973,2.105,0.427,1.179,
2109,South Korea,1974,2.139,0.444,1.271,
2110,South Korea,1975,2.273,0.479,1.46,
2111,South Korea,1976,2.554,0.517,1.635,
2112,South Korea,1977,2.857,0.57,1.863,
2113,South Korea,1978,3.03,0.593,1.861,
2114,South Korea,1979,3.521,0.677,1.988,
2115,South Korea,1980,3.524,0.69,1.874,
2116,South Korea,1981,3.604,0.733,1.87,
2117,South Korea,1982,3.573,0.745,2.147,
2118,South Korea,1983,3.723,0.785,2.492,
2119,South Korea,1984,3.952,0.817,2.34,
2120,South Korea,1985,4.093,0.83,2.309,
2121,South Korea,1986,4.217,0.855,2.534,
2122,South Korea,1987,4.371,0.871,2.658,
2123,South Korea,1988,4.907,0.954,2.845,
2124,South Korea,1989,5.13,0.997,2.923,
2125,South Korea,1990,5.678,1.101,3.214,7.257
2126,South Korea,1991,6.197,1.186,3.735,7.683
2127,South Korea,1992,6.709,1.328,3.995,8.837
2128,South Korea,1993,7.348,1.447,4.479,8.983
2129,South Korea,1994,7.875,1.549,4.561,9.413
2130,South Korea,1995,8.452,1.635,4.515,9.938
2131,South Korea,1996,9.222,1.743,4.456,10.738
2132,South Korea,1997,9.682,1.831,4.434,10.823
2133,South Korea,1998,8.174,1.561,3.474,7.779
2134,South Korea,1999,8.825,1.66,3.433,9.319
2135,South Korea,2000,9.404,1.729,3.429,10.308
2136,South Korea,2001,9.681,1.775,3.402,10.261
2137,South Korea,2002,10.06,1.811,3.405,11.064
2138,South Korea,2003,10.206,1.755,3.276,11.381
2139,South Korea,2004,10.296,1.716,2.869,11.569
2140,South Korea,2005,10.413,1.684,2.419,12.124
2141,South Korea,2006,10.478,1.646,2.2,12.63
2142,South Korea,2007,10.819,1.656,2.326,13.143
2143,South Korea,2008,11.005,1.66,2.28,13.188
2144,South Korea,2009,11.069,1.704,2.088,11.825
2145,South Korea,2010,12.176,1.781,1.936,13.329
2146,South Korea,2011,12.679,1.808,1.831,13.723
2147,South Korea,2012,12.651,1.794,1.795,13.224
2148,South Korea,2013,12.667,1.797,1.735,13.121
2149,South Korea,2014,12.448,1.769,1.694,13.327
2150,South Korea,2015,12.436,1.783,1.785,13.098
2151,South Korea,2016,12.433,1.796,1.793,12.783
2152,South Korea,2017,12.707,1.813,1.747,13.401
2153,South Korea,2018,12.968,1.82,1.574,13.985
2154,South Korea,2019,12.472,1.742,1.541,13.656
2155,South Korea,2020,11.527,1.695,1.396,12.721
2156,South Korea,2021,11.886,1.66,1.417,
2157,Japan,1850,,,,
2158,Japan,1851,,,,
2159,Japan,1852,,,,
2160,Japan,1853,,,,
2161,Japan,1854,,,,
2162,Japan,1855,,,,
2163,Japan,1856,,,,
2164,Japan,1857,,,,
2165,Japan,1858,,,,
2166,Japan,1859,,,,
2167,Japan,1860,,,,
2168,Japan,1861,,,,
2169,Japan,1862,,,,
2170,Japan,1863,,,,
2171,Japan,1864,,,,
2172,Japan,1865,,,,
2173,Japan,1866,,,,
2174,Japan,1867,,,,
2175,Japan,1868,0.0,0.002,,
2176,Japan,1869,0.001,0.004,,
2177,Japan,1870,0.001,0.003,,
2178,Japan,1871,0.001,0.005,,
2179,Japan,1872,0.001,0.005,,
2180,Japan,1873,0.001,0.006,,
2181,Japan,1874,0.017,0.094,,
2182,Japan,1875,0.041,0.213,,
2183,Japan,1876,0.039,0.205,,
2184,Japan,1877,0.036,0.184,,
2185,Japan,1878,0.051,0.264,,
2186,Japan,1879,0.064,0.307,,
2187,Japan,1880,0.064,0.275,,
2188,Japan,1881,0.065,0.274,,
2189,Japan,1882,0.067,0.27,,
2190,Japan,1883,0.072,0.274,,
2191,Japan,1884,0.078,0.295,,
2192,Japan,1885,0.088,0.332,,
2193,Japan,1886,0.094,0.352,,
2194,Japan,1887,0.115,0.415,,
2195,Japan,1888,0.132,0.434,,
2196,Japan,1889,0.158,0.525,,
2197,Japan,1890,0.17,0.52,,
2198,Japan,1891,0.202,0.598,,
2199,Japan,1892,0.199,0.589,,
2200,Japan,1893,0.209,0.633,,
2201,Japan,1894,0.267,0.787,,
2202,Japan,1895,0.293,0.823,,
2203,Japan,1896,0.307,0.842,,
2204,Japan,1897,0.318,0.843,,
2205,Japan,1898,0.402,1.018,,
2206,Japan,1899,0.398,0.933,,
2207,Japan,1900,0.443,0.994,,
2208,Japan,1901,0.526,1.154,,
2209,Japan,1902,0.557,1.206,,
2210,Japan,1903,0.57,1.144,,
2211,Japan,1904,0.634,1.274,,
2212,Japan,1905,0.646,1.233,,
2213,Japan,1906,0.701,1.296,,
2214,Japan,1907,0.74,1.214,,
2215,Japan,1908,0.785,1.355,,
2216,Japan,1909,0.789,1.324,,
2217,Japan,1910,0.803,1.298,,
2218,Japan,1911,0.891,1.436,,
2219,Japan,1912,0.981,1.523,,
2220,Japan,1913,1.069,1.549,,
2221,Japan,1914,1.128,1.824,,
2222,Japan,1915,1.016,1.686,,
2223,Japan,1916,1.113,1.731,,
2224,Japan,1917,1.267,1.906,,
2225,Japan,1918,1.327,2.048,,
2226,Japan,1919,1.451,2.615,,
2227,Japan,1920,1.343,2.11,,
2228,Japan,1921,1.192,2.162,,
2229,Japan,1922,1.258,2.205,,
2230,Japan,1923,1.318,2.065,,
2231,Japan,1924,1.359,2.153,,
2232,Japan,1925,1.385,2.201,,
2233,Japan,1926,1.375,2.257,,
2234,Japan,1927,1.469,2.241,,
2235,Japan,1928,1.496,2.324,5.326,
2236,Japan,1929,1.515,2.223,5.727,
2237,Japan,1930,1.357,2.19,5.212,
2238,Japan,1931,1.211,2.215,5.781,
2239,Japan,1932,1.197,2.459,7.453,
2240,Japan,1933,1.384,2.736,9.913,
2241,Japan,1934,1.514,2.787,8.073,
2242,Japan,1935,1.571,2.791,9.049,
2243,Japan,1936,1.704,2.795,7.95,
2244,Japan,1937,1.805,2.806,7.308,
2245,Japan,1938,1.872,3.136,7.08,
2246,Japan,1939,1.792,2.874,7.027,
2247,Japan,1940,2.121,3.157,6.683,
2248,Japan,1941,2.112,3.113,6.657,
2249,Japan,1942,1.991,2.984,5.606,
2250,Japan,1943,2.002,2.992,5.346,
2251,Japan,1944,1.818,2.715,6.462,
2252,Japan,1945,0.99,1.803,2.513,
2253,Japan,1946,0.672,1.136,1.26,
2254,Japan,1947,0.88,1.363,1.414,
2255,Japan,1948,1.092,1.626,1.779,
2256,Japan,1949,1.204,1.876,2.782,
2257,Japan,1950,1.216,1.708,3.294,
2258,Japan,1951,1.441,1.935,4.27,
2259,Japan,1952,1.5,2.017,4.352,
2260,Japan,1953,1.655,2.193,4.833,
2261,Japan,1954,1.6,2.099,5.427,
2262,Japan,1955,1.575,1.906,4.855,
2263,Japan,1956,1.765,2.027,5.519,
2264,Japan,1957,2.048,2.298,6.118,
2265,Japan,1958,1.955,2.152,5.707,
2266,Japan,1959,2.058,2.175,5.871,
2267,Japan,1960,2.461,2.477,7.073,
2268,Japan,1961,2.966,3.002,7.413,
2269,Japan,1962,3.042,3.003,8.064,
2270,Japan,1963,3.34,3.162,7.956,
2271,Japan,1964,3.65,3.314,7.904,
2272,Japan,1965,3.885,3.415,7.464,
2273,Japan,1966,4.173,3.533,8.115,
2274,Japan,1967,4.819,3.996,8.853,
2275,Japan,1968,5.465,4.352,9.227,
2276,Japan,1969,6.275,4.745,9.38,
2277,Japan,1970,7.285,5.155,9.801,
2278,Japan,1971,7.459,5.137,9.649,
2279,Japan,1972,7.874,5.251,10.117,
2280,Japan,1973,8.336,5.351,11.216,
2281,Japan,1974,8.23,5.373,10.443,
2282,Japan,1975,7.726,5.093,9.376,
2283,Japan,1976,7.984,5.042,9.382,
2284,Japan,1977,8.132,5.044,9.501,
2285,Japan,1978,7.785,4.726,10.322,
2286,Japan,1979,8.162,4.858,10.499,
2287,Japan,1980,8.033,4.845,10.407,
2288,Japan,1981,7.829,4.869,9.997,
2289,Japan,1982,7.535,4.752,9.516,
2290,Japan,1983,7.354,4.635,9.296,
2291,Japan,1984,7.778,4.765,8.859,
2292,Japan,1985,7.533,4.489,8.054,
2293,Japan,1986,7.495,4.423,7.536,
2294,Japan,1987,7.382,4.242,7.228,
2295,Japan,1988,8.025,4.458,7.41,
2296,Japan,1989,8.288,4.559,7.436,
2297,Japan,1990,9.363,5.089,7.837,10.653
2298,Japan,1991,9.428,5.032,7.946,10.771
2299,Japan,1992,9.478,5.224,7.877,11.44
2300,Japan,1993,9.396,5.14,7.475,11.182
2301,Japan,1994,9.811,5.344,7.188,11.734
2302,Japan,1995,9.885,5.285,6.77,11.958
2303,Japan,1996,9.962,5.184,6.699,11.876
2304,Japan,1997,9.88,5.123,6.038,11.652
2305,Japan,1998,9.542,4.978,5.369,10.864
2306,Japan,1999,9.813,5.021,5.067,11.551
2307,Japan,2000,9.973,4.968,4.86,12.199
2308,Japan,2001,9.837,4.87,4.557,11.89
2309,Japan,2002,10.05,4.868,4.072,11.794
2310,Japan,2003,10.099,4.657,3.747,11.968
2311,Japan,2004,10.05,4.481,3.435,12.023
2312,Japan,2005,10.099,4.358,3.347,12.08
2313,Japan,2006,9.911,4.143,3.042,11.875
2314,Japan,2007,10.182,4.137,2.715,11.936
2315,Japan,2008,9.623,3.841,2.496,11.752
2316,Japan,2009,9.081,3.686,2.153,10.909
2317,Japan,2010,9.485,3.642,1.938,11.317
2318,Japan,2011,9.883,3.668,1.851,11.95
2319,Japan,2012,10.216,3.731,1.851,12.418
2320,Japan,2013,10.304,3.725,1.856,12.021
2321,Japan,2014,9.919,3.554,1.771,11.353
2322,Japan,2015,9.616,3.441,1.796,10.699
2323,Japan,2016,9.48,3.389,1.746,10.503
2324,Japan,2017,9.382,3.292,1.753,10.35
2325,Japan,2018,9.056,3.105,1.669,10.14
2326,Japan,2019,8.792,2.983,1.566,9.933
2327,Japan,2020,8.321,2.955,1.496,9.479
2328,Japan,2021,8.566,2.875,1.422,
2329,Mexico,1850,,,,
2330,Mexico,1851,,,,
2331,Mexico,1852,,,,
2332,Mexico,1853,,,,
2333,Mexico,1854,,,,
2334,Mexico,1855,,,,
2335,Mexico,1856,,,,
2336,Mexico,1857,,,,
2337,Mexico,1858,,,,
2338,Mexico,1859,,,,
2339,Mexico,1860,,,,
2340,Mexico,1861,,,,
2341,Mexico,1862,,,,
2342,Mexico,1863,,,,
2343,Mexico,1864,,,,
2344,Mexico,1865,,,,
2345,Mexico,1866,,,,
2346,Mexico,1867,,,,
2347,Mexico,1868,,,,
2348,Mexico,1869,,,,
2349,Mexico,1870,,,,
2350,Mexico,1871,,,,
2351,Mexico,1872,,,,
2352,Mexico,1873,,,,
2353,Mexico,1874,,,,
2354,Mexico,1875,,,,
2355,Mexico,1876,,,,
2356,Mexico,1877,,,,
2357,Mexico,1878,,,,
2358,Mexico,1879,,,,
2359,Mexico,1880,,,,
2360,Mexico,1881,,,,
2361,Mexico,1882,,,,
2362,Mexico,1883,,,,
2363,Mexico,1884,,,,
2364,Mexico,1885,,,,
2365,Mexico,1886,,,,
2366,Mexico,1887,,,,
2367,Mexico,1888,,,,
2368,Mexico,1889,,,,
2369,Mexico,1890,,,,
2370,Mexico,1891,0.044,0.038,,
2371,Mexico,1892,0.048,0.042,,
2372,Mexico,1893,0.044,0.039,,
2373,Mexico,1894,0.044,0.038,,
2374,Mexico,1895,0.04,0.033,,
2375,Mexico,1896,0.046,0.038,,
2376,Mexico,1897,0.054,0.043,,
2377,Mexico,1898,0.056,0.043,,
2378,Mexico,1899,0.057,0.041,,
2379,Mexico,1900,0.075,0.051,,
2380,Mexico,1901,0.097,0.065,,
2381,Mexico,1902,0.104,0.069,,
2382,Mexico,1903,0.113,0.069,,
2383,Mexico,1904,0.123,0.075,,
2384,Mexico,1905,0.121,0.07,,
2385,Mexico,1906,0.135,0.076,,
2386,Mexico,1907,0.158,0.078,,
2387,Mexico,1908,0.26,0.136,,
2388,Mexico,1909,0.253,0.128,,
2389,Mexico,1910,0.283,0.137,,
2390,Mexico,1911,0.571,0.273,,
2391,Mexico,1912,0.586,0.267,,
2392,Mexico,1913,0.798,0.335,,
2393,Mexico,1914,0.69,0.319,,
2394,Mexico,1915,0.975,0.457,,
2395,Mexico,1916,1.171,0.508,,
2396,Mexico,1917,1.783,0.738,,
2397,Mexico,1918,2.092,0.877,,
2398,Mexico,1919,2.798,1.357,,
2399,Mexico,1920,5.165,2.165,,
2400,Mexico,1921,6.066,2.922,,
2401,Mexico,1922,5.683,2.641,,
2402,Mexico,1923,4.718,1.96,,
2403,Mexico,1924,4.382,1.841,,
2404,Mexico,1925,3.634,1.532,,
2405,Mexico,1926,2.804,1.221,,
2406,Mexico,1927,1.967,0.796,,
2407,Mexico,1928,1.469,0.606,0.296,
2408,Mexico,1929,1.331,0.519,0.306,
2409,Mexico,1930,1.206,0.518,0.0,
2410,Mexico,1931,0.976,0.476,0.0,
2411,Mexico,1932,0.928,0.511,0.0,
2412,Mexico,1933,0.943,0.501,0.0,
2413,Mexico,1934,1.046,0.52,0.0,
2414,Mexico,1935,1.166,0.562,0.385,
2415,Mexico,1936,1.174,0.525,0.366,
2416,Mexico,1937,1.309,0.557,0.418,
2417,Mexico,1938,1.254,0.578,0.481,
2418,Mexico,1939,1.147,0.51,0.57,
2419,Mexico,1940,1.147,0.478,0.763,
2420,Mexico,1941,1.084,0.454,0.613,
2421,Mexico,1942,0.886,0.383,0.757,
2422,Mexico,1943,0.86,0.379,0.825,
2423,Mexico,1944,0.878,0.394,1.331,
2424,Mexico,1945,0.955,0.532,1.597,
2425,Mexico,1946,1.046,0.552,1.0,
2426,Mexico,1947,1.159,0.571,1.144,
2427,Mexico,1948,1.165,0.563,1.034,
2428,Mexico,1949,1.07,0.552,1.042,
2429,Mexico,1950,1.105,0.508,1.129,
2430,Mexico,1951,1.232,0.547,1.054,
2431,Mexico,1952,1.28,0.576,1.016,
2432,Mexico,1953,1.231,0.552,0.92,
2433,Mexico,1954,1.185,0.534,0.89,
2434,Mexico,1955,1.261,0.533,0.926,
2435,Mexico,1956,1.303,0.532,0.966,
2436,Mexico,1957,1.483,0.602,1.032,
2437,Mexico,1958,1.58,0.642,0.966,
2438,Mexico,1959,1.657,0.658,0.92,
2439,Mexico,1960,1.739,0.672,0.969,
2440,Mexico,1961,1.743,0.693,0.914,
2441,Mexico,1962,1.648,0.654,0.939,
2442,Mexico,1963,1.658,0.645,1.0,
2443,Mexico,1964,1.795,0.685,1.059,
2444,Mexico,1965,1.759,0.664,0.982,
2445,Mexico,1966,1.83,0.681,1.045,
2446,Mexico,1967,1.971,0.735,1.153,
2447,Mexico,1968,1.99,0.727,1.185,
2448,Mexico,1969,2.097,0.742,1.239,
2449,Mexico,1970,2.266,0.765,1.231,
2450,Mexico,1971,2.431,0.814,1.193,
2451,Mexico,1972,2.47,0.815,1.308,
2452,Mexico,1973,2.608,0.843,1.398,
2453,Mexico,1974,2.717,0.909,1.503,
2454,Mexico,1975,2.797,0.962,1.647,
2455,Mexico,1976,3.039,1.021,1.7,
2456,Mexico,1977,3.09,1.04,1.698,
2457,Mexico,1978,3.464,1.164,1.686,
2458,Mexico,1979,3.642,1.225,1.787,
2459,Mexico,1980,3.955,1.373,1.889,
2460,Mexico,1981,4.098,1.49,2.078,
2461,Mexico,1982,4.301,1.609,2.228,
2462,Mexico,1983,3.851,1.46,1.916,
2463,Mexico,1984,3.764,1.407,2.02,
2464,Mexico,1985,3.838,1.414,2.226,
2465,Mexico,1986,3.849,1.422,2.029,
2466,Mexico,1987,3.946,1.438,2.189,
2467,Mexico,1988,3.874,1.383,2.082,
2468,Mexico,1989,4.032,1.443,2.051,
2469,Mexico,1990,3.88,1.393,2.174,3.927
2470,Mexico,1991,3.961,1.42,2.158,4.059
2471,Mexico,1992,3.915,1.474,2.222,4.07
2472,Mexico,1993,3.902,1.482,2.246,4.063
2473,Mexico,1994,3.98,1.53,2.351,4.122
2474,Mexico,1995,3.686,1.414,1.773,3.584
2475,Mexico,1996,3.775,1.431,1.932,3.726
2476,Mexico,1997,3.956,1.517,1.952,4.069
2477,Mexico,1998,4.098,1.604,2.036,4.26
2478,Mexico,1999,4.054,1.579,2.012,4.259
2479,Mexico,2000,4.047,1.556,2.018,4.516
2480,Mexico,2001,4.132,1.6,1.864,4.527
2481,Mexico,2002,4.082,1.568,1.828,4.49
2482,Mexico,2003,4.274,1.583,1.719,4.422
2483,Mexico,2004,4.222,1.532,1.685,4.526
2484,Mexico,2005,4.4,1.567,1.729,4.656
2485,Mexico,2006,4.459,1.558,1.694,4.711
2486,Mexico,2007,4.43,1.523,1.68,4.616
2487,Mexico,2008,4.495,1.536,1.63,4.722
2488,Mexico,2009,4.286,1.508,1.519,4.486
2489,Mexico,2010,4.121,1.39,1.358,4.453
2490,Mexico,2011,4.241,1.404,1.317,4.716
2491,Mexico,2012,4.333,1.433,1.33,4.741
2492,Mexico,2013,4.224,1.403,1.207,4.752
2493,Mexico,2014,4.077,1.361,1.217,4.622
2494,Mexico,2015,3.991,1.349,1.326,4.492
2495,Mexico,2016,3.948,1.351,1.385,4.354
2496,Mexico,2017,3.79,1.29,1.384,4.205
2497,Mexico,2018,3.832,1.291,1.33,4.243
2498,Mexico,2019,3.775,1.273,1.205,4.13
2499,Mexico,2020,3.109,1.111,1.261,3.432
2500,Mexico,2021,3.214,1.097,1.336,
2501,Russia,1830,0.0,0.013,,
2502,Russia,1831,0.0,0.016,,
2503,Russia,1832,0.0,0.011,,
2504,Russia,1833,0.0,0.013,,
2505,Russia,1850,0.002,0.035,,
2506,Russia,1851,,,,
2507,Russia,1852,,,,
2508,Russia,1853,,,,
2509,Russia,1854,,,,
2510,Russia,1855,0.005,0.081,,
2511,Russia,1856,,,,
2512,Russia,1857,,,,
2513,Russia,1858,0.007,0.104,,
2514,Russia,1859,0.007,0.104,,
2515,Russia,1860,0.009,0.125,,
2516,Russia,1861,0.012,0.151,,
2517,Russia,1862,0.01,0.134,,
2518,Russia,1863,0.011,0.132,,
2519,Russia,1864,0.012,0.137,,
2520,Russia,1865,0.011,0.123,,
2521,Russia,1866,0.035,0.378,,
2522,Russia,1867,0.04,0.405,,
2523,Russia,1868,0.033,0.328,,
2524,Russia,1869,0.044,0.419,,
2525,Russia,1870,0.048,0.445,,
2526,Russia,1871,0.064,0.565,,
2527,Russia,1872,0.065,0.524,,
2528,Russia,1873,0.061,0.463,,
2529,Russia,1874,0.073,0.6,,
2530,Russia,1875,0.083,0.637,,
2531,Russia,1876,0.102,0.779,,
2532,Russia,1877,0.103,0.78,,
2533,Russia,1878,0.134,1.012,,
2534,Russia,1879,0.136,0.968,,
2535,Russia,1880,0.158,1.005,,
2536,Russia,1881,0.165,1.024,,
2537,Russia,1882,0.173,1.021,,
2538,Russia,1883,0.195,1.093,,
2539,Russia,1884,0.196,1.097,,
2540,Russia,1885,0.211,1.186,,
2541,Russia,1886,0.215,1.198,,
2542,Russia,1887,0.225,1.207,,
2543,Russia,1888,0.233,1.137,,
2544,Russia,1889,0.249,1.229,,
2545,Russia,1890,0.28,1.277,,
2546,Russia,1891,0.305,1.344,,
2547,Russia,1892,0.32,1.411,,
2548,Russia,1893,0.372,1.673,,
2549,Russia,1894,0.375,1.647,,
2550,Russia,1895,0.427,1.785,,
2551,Russia,1896,0.431,1.759,,
2552,Russia,1897,0.494,1.942,,
2553,Russia,1898,0.549,2.065,,
2554,Russia,1899,0.631,2.193,,
2555,Russia,1900,0.708,2.356,,
2556,Russia,1901,0.72,2.341,,
2557,Russia,1902,0.689,2.205,,
2558,Russia,1903,0.668,1.979,,
2559,Russia,1904,0.737,2.177,,
2560,Russia,1905,0.652,1.825,,
2561,Russia,1906,0.737,1.993,,
2562,Russia,1907,0.818,1.959,,
2563,Russia,1908,0.815,2.051,,
2564,Russia,1909,0.853,2.08,,
2565,Russia,1910,0.829,1.943,,
2566,Russia,1911,0.852,1.985,,
2567,Russia,1912,0.956,2.14,,
2568,Russia,1913,1.029,2.145,,
2569,Russia,1914,0.921,2.135,,
2570,Russia,1915,0.837,1.988,,
2571,Russia,1916,0.885,1.961,,
2572,Russia,1917,0.807,1.726,,
2573,Russia,1918,0.319,0.698,,
2574,Russia,1919,0.27,0.687,,
2575,Russia,1920,0.244,0.539,,
2576,Russia,1921,0.262,0.666,,
2577,Russia,1922,0.317,0.775,,
2578,Russia,1923,0.346,0.755,,
2579,Russia,1924,0.409,0.896,,
2580,Russia,1925,0.4,0.875,,
2581,Russia,1926,0.574,1.291,,
2582,Russia,1927,0.707,1.471,,
2583,Russia,1928,0.779,1.641,1.647,
2584,Russia,1929,0.831,1.647,1.973,
2585,Russia,1930,1.119,2.428,2.675,
2586,Russia,1931,1.332,3.264,3.292,
2587,Russia,1932,1.487,4.079,4.31,
2588,Russia,1933,1.647,4.33,3.491,
2589,Russia,1934,1.974,4.815,3.802,
2590,Russia,1935,2.214,5.193,4.289,
2591,Russia,1936,2.516,5.428,4.646,
2592,Russia,1937,2.549,5.192,4.115,
2593,Russia,1938,2.665,5.83,4.552,
2594,Russia,1939,2.673,5.577,4.918,
2595,Russia,1940,3.176,6.122,5.68,
2596,Russia,1941,2.765,5.258,4.12,
2597,Russia,1942,1.489,2.866,,
2598,Russia,1943,1.54,2.942,,
2599,Russia,1944,2.213,4.204,,
2600,Russia,1945,2.321,5.352,2.4,
2601,Russia,1946,2.585,5.511,2.862,
2602,Russia,1947,3.084,5.99,3.399,
2603,Russia,1948,3.252,6.048,3.903,
2604,Russia,1949,3.663,7.098,4.19,
2605,Russia,1950,4.046,6.913,4.783,
2606,Russia,1951,4.319,7.05,4.98,
2607,Russia,1952,4.553,7.45,5.31,
2608,Russia,1953,4.741,7.665,5.416,
2609,Russia,1954,5.096,8.196,5.934,
2610,Russia,1955,5.687,8.478,6.345,
2611,Russia,1956,6.135,8.731,6.464,
2612,Russia,1957,6.607,9.25,7.14,
2613,Russia,1958,6.945,9.601,7.769,
2614,Russia,1959,7.196,9.594,8.07,
2615,Russia,1960,7.388,9.423,8.732,
2616,Russia,1961,7.514,9.686,9.348,
2617,Russia,1962,7.79,9.82,9.797,
2618,Russia,1963,8.266,9.997,9.88,
2619,Russia,1964,8.71,10.085,9.478,
2620,Russia,1965,9.166,10.237,10.055,
2621,Russia,1966,9.612,10.31,10.312,
2622,Russia,1967,9.986,10.449,10.604,
2623,Russia,1968,10.21,10.188,10.276,
2624,Russia,1969,10.579,9.95,9.936,
2625,Russia,1970,11.074,9.67,9.885,
2626,Russia,1971,11.696,9.86,9.801,
2627,Russia,1972,12.236,9.912,9.516,
2628,Russia,1973,12.682,9.812,9.338,
2629,Russia,1974,13.088,10.227,9.705,
2630,Russia,1975,13.668,10.726,10.24,
2631,Russia,1976,14.097,10.559,9.923,
2632,Russia,1977,14.475,10.617,9.633,
2633,Russia,1978,14.868,10.651,8.99,
2634,Russia,1979,14.899,10.443,8.547,
2635,Russia,1980,15.401,10.919,8.576,
2636,Russia,1981,15.027,10.973,8.641,
2637,Russia,1982,15.218,11.269,8.367,
2638,Russia,1983,15.323,11.356,8.404,
2639,Russia,1984,15.346,11.073,8.298,
2640,Russia,1985,16.434,11.554,8.16,
2641,Russia,1986,16.306,11.387,8.028,
2642,Russia,1987,16.226,11.083,7.762,
2643,Russia,1988,16.638,11.023,7.417,
2644,Russia,1989,16.321,10.731,7.253,
2645,Russia,1990,17.127,11.139,7.008,13.795
2646,Russia,1991,16.204,10.349,6.467,14.0
2647,Russia,1992,13.216,8.705,5.051,5.237
2648,Russia,1993,12.532,8.179,3.988,7.486
2649,Russia,1994,11.066,7.17,2.8,7.91
2650,Russia,1995,10.898,6.901,2.674,7.872
2651,Russia,1996,10.701,6.565,2.003,8.466
2652,Russia,1997,10.015,6.097,1.856,7.967
2653,Russia,1998,9.917,6.049,1.81,7.15
2654,Russia,1999,10.134,6.037,1.906,6.861
2655,Russia,2000,10.066,5.807,2.093,6.782
2656,Russia,2001,10.358,5.901,2.103,7.604
2657,Russia,2002,10.341,5.729,2.15,7.68
2658,Russia,2003,10.592,5.552,2.19,8.006
2659,Russia,2004,10.68,5.384,2.297,8.199
2660,Russia,2005,10.842,5.265,2.308,8.317
2661,Russia,2006,11.29,5.29,2.334,8.64
2662,Russia,2007,11.309,5.137,2.448,9.151
2663,Russia,2008,11.51,5.133,2.066,9.316
2664,Russia,2009,10.752,4.877,1.679,8.957
2665,Russia,2010,11.353,4.874,1.811,9.473
2666,Russia,2011,11.713,4.869,1.862,9.903
2667,Russia,2012,11.798,4.841,1.902,10.215
2668,Russia,2013,11.342,4.623,1.889,9.916
2669,Russia,2014,11.309,4.586,1.764,9.643
2670,Russia,2015,11.265,4.583,1.604,9.108
2671,Russia,2016,11.197,4.574,1.373,9.369
2672,Russia,2017,11.372,4.583,1.36,9.583
2673,Russia,2018,11.675,4.617,1.28,9.317
2674,Russia,2019,11.612,4.564,1.255,9.469
2675,Russia,2020,11.154,4.606,1.257,9.341
2676,Russia,2021,12.099,4.729,1.311,
2677,Saudi Arabia,1850,,,,
2678,Saudi Arabia,1851,,,,
2679,Saudi Arabia,1852,,,,
2680,Saudi Arabia,1853,,,,
2681,Saudi Arabia,1854,,,,
2682,Saudi Arabia,1855,,,,
